t u f_threshhold r_threshhold refrac_timer/refrac_t
27.3 9 15 40 1
27.305 9 15 40 1
27.31 9 15 40 1
27.315 9 15 40 1
27.32 9 15 40 1
27.325 9 15 40 1
27.33 9 15 40 1
27.335 9 15 40 1
27.34 9 15 40 1
27.345 9 15 40 1
27.35 9 15 40 1
27.355 9 15 40 1
27.36 9 15 40 1
27.365 9 15 40 1
27.37 9 15 40 1
27.375 9 15 40 1
27.38 9 15 40 1
27.385 9 15 40 1
27.39 9 15 40 1
27.395 9 15 40 1
27.4 9 15 40 1
27.405 9 15 40 1
27.41 9 15 40 1
27.415 9 15 40 1
27.42 9 15 40 1
27.425 9 15 40 1
27.43 9 15 40 1
27.435 9 15 40 1
27.44 9 15 40 1
27.445 9 15 40 1
27.45 9 15 40 1
27.455 9 15 40 1
27.46 9 15 40 1
27.465 9 15 40 1
27.47 9 15 40 1
27.475 9 15 40 1
27.48 9 15 40 1
27.485 9 15 40 1
27.49 9 15 40 1
27.495 9 15 40 1
27.5 9 15 40 1
27.505 9 15 40 1
27.51 9 15 40 1
27.515 9 15 40 1
27.52 9 15 40 1
27.525 9 15 40 1
27.53 9 15 40 1
27.535 9 15 40 1
27.54 9 15 40 1
27.545 9 15 40 1
27.55 9 15 40 1
27.555 9 15 40 1
27.56 9 15 40 1
27.565 9 15 40 1
27.57 9 15 40 1
27.575 9 15 40 1
27.58 9 15 40 1
27.585 9 15 40 1
27.59 9 15 40 1
27.595 9 15 40 1
27.6 9 15 40 1
27.605 9 15 40 1
27.61 9 15 40 1
27.615 9 15 40 1
27.62 9 15 40 1
27.625 9 15 40 1
27.63 9 15 40 1
27.635 9 15 40 1
27.64 9 15 40 1
27.645 9 15 40 1
27.65 9 15 40 1
27.655 9 15 40 1
27.66 9 15 40 1
27.665 9 15 40 1
27.67 9 15 40 1
27.675 9 15 40 1
27.68 9 15 40 1
27.685 9 15 40 1
27.69 9 15 40 1
27.695 9 15 40 1
27.7 9 15 40 1
27.705 9 15 40 1
27.71 9 15 40 1
27.715 9 15 40 1
27.72 9 15 40 1
27.725 9 15 40 1
27.73 9 15 40 1
27.735 9 15 40 1
27.74 9 15 40 1
27.745 9 15 40 1
27.75 9 15 40 1
27.755 9 15 40 1
27.76 9 15 40 1
27.765 9 15 40 1
27.77 9 15 40 1
27.775 9 15 40 1
27.78 9 15 40 1
27.785 9 15 40 1
27.79 9 15 40 1
27.795 9 15 40 1
27.8 9 15 40 1
27.805 9 15 40 1
27.81 9 15 40 1
27.815 9 15 40 1
27.82 9 15 40 1
27.825 9 15 40 1
27.83 9 15 40 1
27.835 9 15 40 1
27.84 9 15 40 1
27.845 9 15 40 1
27.85 9 15 40 1
27.855 9 15 40 1
27.86 9 15 40 1
27.865 9 15 40 1
27.87 9 15 40 1
27.875 9 15 40 1
27.88 9 15 40 1
27.885 9 15 40 1
27.89 9 15 40 1
27.895 9 15 40 1
27.9 9 15 40 1
27.905 9 15 40 1
27.91 9 15 40 1
27.915 9 15 40 1
27.92 9 15 40 1
27.925 9 15 40 1
27.93 9 15 40 1
27.935 9 15 40 1
27.94 9 15 40 1
27.945 9 15 40 1
27.95 9 15 40 1
27.955 9 15 40 1
27.96 9 15 40 1
27.965 9 15 40 1
27.97 9 15 40 1
27.975 9 15 40 1
27.98 9 15 40 1
27.985 9 15 40 1
27.99 9 15 40 1
27.995 9 15 40 1
28 9 15 40 1
28.005 9 15 40 1
28.01 9 15 40 1
28.015 9 15 40 1
28.02 9 15 40 1
28.025 9 15 40 1
28.03 9 15 40 1
28.035 9 15 40 1
28.04 9 15 40 1
28.045 9 15 40 1
28.05 9 15 40 1
28.055 9 15 40 1
28.06 9 15 40 1
28.065 9 15 40 1
28.07 9 15 40 1
28.075 9 15 40 1
28.08 9 15 40 1
28.085 9 15 40 1
28.09 9 15 40 1
28.095 9 15 40 1
28.1 9 15 40 1
28.105 9 15 40 1
28.11 9 15 40 1
28.115 9 15 40 1
28.12 9 15 40 1
28.125 9 15 40 1
28.13 9 15 40 1
28.135 9 15 40 1
28.14 9 15 40 1
28.145 9 15 40 1
28.15 9 15 40 1
28.155 9 15 40 1
28.16 9 15 40 1
28.165 9 15 40 1
28.17 9 15 40 1
28.175 9 15 40 1
28.18 9 15 40 1
28.185 9 15 40 1
28.19 9 15 40 1
28.195 9 15 40 1
28.2 9 15 40 1
28.205 9 15 40 1
28.21 9 15 40 1
28.215 9 15 40 1
28.22 9 15 40 1
28.225 9 15 40 1
28.23 9 15 40 1
28.235 9 15 40 1
28.24 9 15 40 1
28.245 9 15 40 1
28.25 9 15 40 1
28.255 9 15 40 1
28.26 9 15 40 1
28.265 9 15 40 1
28.27 9 15 40 1
28.275 9 15 40 1
28.28 9 15 40 1
28.285 9 15 40 1
28.29 9 15 40 1
28.295 9 15 40 1
28.3 9 15 40 1
28.305 9 15 40 1
28.31 9 15 40 1
28.315 9 15 40 1
28.32 9 15 40 1
28.325 9 15 40 1
28.33 9 15 40 1
28.335 9 15 40 1
28.34 9 15 40 1
28.345 9 15 40 1
28.35 9 15 40 1
28.355 9 15 40 1
28.36 9 15 40 1
28.365 9 15 40 1
28.37 9 15 40 1
28.375 9 15 40 1
28.38 9 15 40 1
28.385 9 15 40 1
28.39 9 15 40 1
28.395 9 15 40 1
28.4 9 15 40 1
28.405 9 15 40 1
28.41 9 15 40 1
28.415 9 15 40 1
28.42 9 15 40 1
28.425 9 15 40 1
28.43 9 15 40 1
28.435 9 15 40 1
28.44 9 15 40 1
28.445 9 15 40 1
28.45 9 15 40 1
28.455 9 15 40 1
28.46 9 15 40 1
28.465 9 15 40 1
28.47 9 15 40 1
28.475 9 15 40 1
28.48 9 15 40 1
28.485 9 15 40 1
28.49 9 15 40 1
28.495 9 15 40 1
28.5 9 15 40 1
28.505 9 15 40 1
28.51 9 15 40 1
28.515 9 15 40 1
28.52 9 15 40 1
28.525 9 15 40 1
28.53 9 15 40 1
28.535 9 15 40 1
28.54 9 15 40 1
28.545 9 15 40 1
28.55 9 15 40 1
28.555 9 15 40 1
28.56 9 15 40 1
28.565 9 15 40 1
28.57 9 15 40 1
28.575 9 15 40 1
28.58 9 15 40 1
28.585 9 15 40 1
28.59 9 15 40 1
28.595 9 15 40 1
28.6 9 15 40 1
28.605 9 15 40 1
28.61 9 15 40 1
28.615 9 15 40 1
28.62 9 15 40 1
28.625 9 15 40 1
28.63 9 15 40 1
28.635 9 15 40 1
28.64 9 15 40 1
28.645 9 15 40 1
28.65 9 15 40 1
28.655 9 15 40 1
28.66 9 15 40 1
28.665 9 15 40 1
28.67 9 15 40 1
28.675 9 15 40 1
28.68 9 15 40 1
28.685 9 15 40 1
28.69 9 15 40 1
28.695 9 15 40 1
28.7 9 15 40 1
28.705 9 15 40 1
28.71 9 15 40 1
28.715 9 15 40 1
28.72 9 15 40 1
28.725 9 15 40 1
28.73 9 15 40 1
28.735 9 15 40 1
28.74 9 15 40 1
28.745 9 15 40 1
28.75 9 15 40 1
28.755 9 15 40 1
28.76 9 15 40 1
28.765 9 15 40 1
28.77 9 15 40 1
28.775 9 15 40 1
28.78 9 15 40 1
28.785 9 15 40 1
28.79 9 15 40 1
28.795 9 15 40 1
28.8 9 15 40 1
28.805 9 15 40 1
28.81 9 15 40 1
28.815 9 15 40 1
28.82 9 15 40 1
28.825 9 15 40 1
28.83 9 15 40 1
28.835 9 15 40 1
28.84 9 15 40 1
28.845 9 15 40 1
28.85 9 15 40 1
28.855 9 15 40 1
28.86 9 15 40 1
28.865 9 15 40 1
28.87 9 15 40 1
28.875 9 15 40 1
28.88 9 15 40 1
28.885 9 15 40 1
28.89 9 15 40 1
28.895 9 15 40 1
28.9 9 15 40 1
28.905 9 15 40 1
28.91 9 15 40 1
28.915 9 15 40 1
28.92 9 15 40 1
28.925 9 15 40 1
28.93 9 15 40 1
28.935 9 15 40 1
28.94 9 15 40 1
28.945 9 15 40 1
28.95 9 15 40 1
28.955 9 15 40 1
28.96 9 15 40 1
28.965 9 15 40 1
28.97 9 15 40 1
28.975 9 15 40 1
28.98 9 15 40 1
28.985 9 15 40 1
28.99 9 15 40 1
28.995 9 15 40 1
29 9 15 40 1
29.005 9 15 40 1
29.01 9 15 40 1
29.015 9 15 40 1
29.02 9 15 40 1
29.025 9 15 40 1
29.03 9 15 40 1
29.035 9 15 40 1
29.04 9 15 40 1
29.045 9 15 40 1
29.05 9 15 40 1
29.055 9 15 40 1
29.06 9 15 40 1
29.065 9 15 40 1
29.07 9 15 40 1
29.075 9 15 40 1
29.08 9 15 40 1
29.085 9 15 40 1
29.09 9 15 40 1
29.095 9 15 40 1
29.1 9 15 40 1
29.105 9 15 40 1
29.11 9 15 40 1
29.115 9 15 40 1
29.12 9 15 40 1
29.125 9 15 40 1
29.13 9 15 40 1
29.135 9 15 40 1
29.14 9 15 40 1
29.145 9 15 40 1
29.15 9 15 40 1
29.155 9 15 40 1
29.16 9 15 40 1
29.165 9 15 40 1
29.17 9 15 40 1
29.175 9 15 40 1
29.18 9 15 40 1
29.185 9 15 40 1
29.19 9 15 40 1
29.195 9 15 40 1
29.2 9 15 40 1
29.205 9 15 40 1
29.21 9 15 40 1
29.215 9 15 40 1
29.22 9 15 40 1
29.225 9 15 40 1
29.23 9 15 40 1
29.235 9 15 40 1
29.24 9 15 40 1
29.245 9 15 40 1
29.25 9 15 40 1
29.255 9 15 40 1
29.26 9 15 40 1
29.265 9 15 40 1
29.27 9 15 40 1
29.275 9 15 40 1
29.28 9 15 40 1
29.285 9 15 40 1
29.29 9 15 40 1
29.295 9 15 40 1
29.3 9 15 40 1
29.305 9 15 40 1
29.31 9 15 40 1
29.315 9 15 40 1
29.32 9 15 40 1
29.325 9 15 40 1
29.33 9 15 40 1
29.335 9 15 40 1
29.34 9 15 40 1
29.345 9 15 40 1
29.35 9 15 40 1
29.355 9 15 40 1
29.36 9 15 40 1
29.365 9 15 40 1
29.37 9 15 40 1
29.375 9 15 40 1
29.38 9 15 40 1
29.385 9 15 40 1
29.39 9 15 40 1
29.395 9 15 40 1
29.4 9 15 40 1
29.405 9 15 40 1
29.41 9 15 40 1
29.415 9 15 40 1
29.42 9 15 40 1
29.425 9 15 40 1
29.43 9 15 40 1
29.435 9 15 40 1
29.44 9 15 40 1
29.445 9 15 40 1
29.45 9 15 40 1
29.455 9 15 40 1
29.46 9 15 40 1
29.465 9 15 40 1
29.47 9 15 40 1
29.475 9 15 40 1
29.48 9 15 40 1
29.485 9 15 40 1
29.49 9 15 40 1
29.495 9 15 40 1
29.5 9 15 40 1
29.505 9 15 40 1
29.51 9 15 40 1
29.515 9 15 40 1
29.52 9 15 40 1
29.525 9 15 40 1
29.53 9 15 40 1
29.535 9 15 40 1
29.54 9 15 40 1
29.545 9 15 40 1
29.55 9 15 40 1
29.555 9 15 40 1
29.56 9 15 40 1
29.565 9 15 40 1
29.57 9 15 40 1
29.575 9 15 40 1
29.58 9 15 40 1
29.585 9 15 40 1
29.59 9 15 40 1
29.595 9 15 40 1
29.6 9 15 40 1
29.605 9 15 40 1
29.61 9 15 40 1
29.615 9 15 40 1
29.62 9 15 40 1
29.625 9 15 40 1
29.63 9 15 40 1
29.635 9 15 40 1
29.64 9 15 40 1
29.645 9 15 40 1
29.65 9 15 40 1
29.655 9 15 40 1
29.66 9 15 40 1
29.665 9 15 40 1
29.67 9 15 40 1
29.675 9 15 40 1
29.68 9 15 40 1
29.685 9 15 40 1
29.69 9 15 40 1
29.695 9 15 40 1
29.7 9 15 40 1
29.705 9 15 40 1
29.71 9 15 40 1
29.715 9 15 40 1
29.72 9 15 40 1
29.725 9 15 40 1
29.73 9 15 40 1
29.735 9 15 40 1
29.74 9 15 40 1
29.745 9 15 40 1
29.75 9 15 40 1
29.755 9 15 40 1
29.76 9 15 40 1
29.765 9 15 40 1
29.77 9 15 40 1
29.775 9 15 40 1
29.78 9 15 40 1
29.785 9 15 40 1
29.79 9 15 40 1
29.795 9 15 40 1
29.8 9 15 40 1
29.805 9 15 40 1
29.81 9 15 40 1
29.815 9 15 40 1
29.82 9 15 40 1
29.825 9 15 40 1
29.83 9 15 40 1
29.835 9 15 40 1
29.84 9 15 40 1
29.845 9 15 40 1
29.85 9 15 40 1
29.855 9 15 40 1
29.86 9 15 40 1
29.865 9 15 40 1
29.87 9 15 40 1
29.875 9 15 40 1
29.88 9 15 40 1
29.885 9 15 40 1
29.89 9 15 40 1
29.895 9 15 40 1
29.9 9 15 40 1
29.905 9 15 40 1
29.91 9 15 40 1
29.915 9 15 40 1
29.92 9 15 40 1
29.925 9 15 40 1
29.93 9 15 40 1
29.935 9 15 40 1
29.94 9 15 40 1
29.945 9 15 40 1
29.95 9 15 40 1
29.955 9 15 40 1
29.96 9 15 40 1
29.965 9 15 40 1
29.97 9 15 40 1
29.975 9 15 40 1
29.98 9 15 40 1
29.985 9 15 40 1
29.99 9 15 40 1
29.995 9 15 40 1
30 9 15 40 1
30.005 9 15 40 1
30.01 9 15 40 1
30.015 9 15 40 1
30.02 9 15 40 1
30.025 9 15 40 1
30.03 9 15 40 1
30.035 9 15 40 1
30.04 9 15 40 1
30.045 9 15 40 1
30.05 9 15 40 1
30.055 9 15 40 1
30.06 9 15 40 1
30.065 9 15 40 1
30.07 9 15 40 1
30.075 9 15 40 1
30.08 9 15 40 1
30.085 9 15 40 1
30.09 9 15 40 1
30.095 9 15 40 1
30.1 9 15 40 1
30.105 9 15 40 1
30.11 9 15 40 1
30.115 9 15 40 1
30.12 9 15 40 1
30.125 9 15 40 1
30.13 9 15 40 1
30.135 9 15 40 1
30.14 9 15 40 1
30.145 9 15 40 1
30.15 9 15 40 1
30.155 9 15 40 1
30.16 9 15 40 1
30.165 9 15 40 1
30.17 9 15 40 1
30.175 9 15 40 1
30.18 9 15 40 1
30.185 9 15 40 1
30.19 9 15 40 1
30.195 9 15 40 1
30.2 9 15 40 1
30.205 9 15 40 1
30.21 9 15 40 1
30.215 9 15 40 1
30.22 9 15 40 1
30.225 9 15 40 1
30.23 9 15 40 1
30.235 9 15 40 1
30.24 9 15 40 1
30.245 9 15 40 1
30.25 9 15 40 1
30.255 9 15 40 1
30.26 9 15 40 1
30.265 9 15 40 1
30.27 9 15 40 1
30.275 9 15 40 1
30.28 9 15 40 1
30.285 9 15 40 1
30.29 9 15 40 1
30.295 9 15 40 1
30.3 9 15 40 1
30.305 9 15 40 1
30.31 9 15 40 1
30.315 9 15 40 1
30.32 9 15 40 1
30.325 9 15 40 1
30.33 9 15 40 1
30.335 9 15 40 1
30.34 9 15 40 1
30.345 9 15 40 1
30.35 9 15 40 1
30.355 9 15 40 1
30.36 9 15 40 1
30.365 9 15 40 1
30.37 9 15 40 1
30.375 9 15 40 1
30.38 9 15 40 1
30.385 9 15 40 1
30.39 9 15 40 1
30.395 9 15 40 1
30.4 9 15 40 1
30.405 9 15 40 1
30.41 9 15 40 1
30.415 9 15 40 1
30.42 9 15 40 1
30.425 9 15 40 1
30.43 9 15 40 1
30.435 9 15 40 1
30.44 9 15 40 1
30.445 9 15 40 1
30.45 9 15 40 1
30.455 9 15 40 1
30.46 9 15 40 1
30.465 9 15 40 1
30.47 9 15 40 1
30.475 9 15 40 1
30.48 9 15 40 1
30.485 9 15 40 1
30.49 9 15 40 1
30.495 9 15 40 1
30.5 9 15 40 1
30.505 9 15 40 1
30.51 9 15 40 1
30.515 9 15 40 1
30.52 9 15 40 1
30.525 9 15 40 1
30.53 9 15 40 1
30.535 9 15 40 1
30.54 9 15 40 1
30.545 9 15 40 1
30.55 9 15 40 1
30.555 9 15 40 1
30.56 9 15 40 1
30.565 9 15 40 1
30.57 9 15 40 1
30.575 9 15 40 1
30.58 9 15 40 1
30.585 9 15 40 1
30.59 9 15 40 1
30.595 9 15 40 1
30.6 9 15 40 1
30.605 9 15 40 1
30.61 9 15 40 1
30.615 9 15 40 1
30.62 9 15 40 1
30.625 9 15 40 1
30.63 9 15 40 1
30.635 9 15 40 1
30.64 9 15 40 1
30.645 9 15 40 1
30.65 9 15 40 1
30.655 9 15 40 1
30.66 9 15 40 1
30.665 9 15 40 1
30.67 9 15 40 1
30.675 9 15 40 1
30.68 9 15 40 1
30.685 9 15 40 1
30.69 9 15 40 1
30.695 9 15 40 1
30.7 9 15 40 1
30.705 9 15 40 1
30.71 9 15 40 1
30.715 9 15 40 1
30.72 9 15 40 1
30.725 9 15 40 1
30.73 9 15 40 1
30.735 9 15 40 1
30.74 9 15 40 1
30.745 9 15 40 1
30.75 9 15 40 1
30.755 9 15 40 1
30.76 9 15 40 1
30.765 9 15 40 1
30.77 9 15 40 1
30.775 9 15 40 1
30.78 9 15 40 1
30.785 9 15 40 1
30.79 9 15 40 1
30.795 9 15 40 1
30.8 9 15 40 1
30.805 9 15 40 1
30.81 9 15 40 1
30.815 9 15 40 1
30.82 9 15 40 1
30.825 9 15 40 1
30.83 9 15 40 1
30.835 9 15 40 1
30.84 9 15 40 1
30.845 9 15 40 1
30.85 9 15 40 1
30.855 9 15 40 1
30.86 9 15 40 1
30.865 9 15 40 1
30.87 9 15 40 1
30.875 9 15 40 1
30.88 9 15 40 1
30.885 9 15 40 1
30.89 9 15 40 1
30.895 9 15 40 1
30.9 9 15 40 1
30.905 9 15 40 1
30.91 9 15 40 1
30.915 9 15 40 1
30.92 9 15 40 1
30.925 9 15 40 1
30.93 9 15 40 1
30.935 9 15 40 1
30.94 9 15 40 1
30.945 9 15 40 1
30.95 9 15 40 1
30.955 9 15 40 1
30.96 9 15 40 1
30.965 9 15 40 1
30.97 9 15 40 1
30.975 9 15 40 1
30.98 9 15 40 1
30.985 9 15 40 1
30.99 9 15 40 1
30.995 9 15 40 1
31 9 15 40 1
31.005 9 15 40 1
31.01 9 15 40 1
31.015 9 15 40 1
31.02 9 15 40 1
31.025 9 15 40 1
31.03 9 15 40 1
31.035 9 15 40 1
31.04 9 15 40 1
31.045 9 15 40 1
31.05 9 15 40 1
31.055 9 15 40 1
31.06 9 15 40 1
31.065 9 15 40 1
31.07 9 15 40 1
31.075 9 15 40 1
31.08 9 15 40 1
31.085 9 15 40 1
31.09 9 15 40 1
31.095 9 15 40 1
31.1 9 15 40 1
31.105 9 15 40 1
31.11 9 15 40 1
31.115 9 15 40 1
31.12 9 15 40 1
31.125 9 15 40 1
31.13 9 15 40 1
31.135 9 15 40 1
31.14 9 15 40 1
31.145 9 15 40 1
31.15 9 15 40 1
31.155 9 15 40 1
31.16 9 15 40 1
31.165 9 15 40 1
31.17 9 15 40 1
31.175 9 15 40 1
31.18 9 15 40 1
31.185 9 15 40 1
31.19 9 15 40 1
31.195 9 15 40 1
31.2 9 15 40 1
31.205 9 15 40 1
31.21 9 15 40 1
31.215 9 15 40 1
31.22 9 15 40 1
31.225 9 15 40 1
31.23 9 15 40 1
31.235 9 15 40 1
31.24 9 15 40 1
31.245 9 15 40 1
31.25 9 15 40 1
31.255 9 15 40 1
31.26 9 15 40 1
31.265 9 15 40 1
31.27 9 15 40 1
31.275 9 15 40 1
31.28 9 15 40 1
31.285 9 15 40 1
31.29 9 15 40 1
31.295 9 15 40 1
31.3 9 15 40 1
31.305 9 15 40 1
31.31 9 15 40 1
31.315 9 15 40 1
31.32 9 15 40 1
31.325 9 15 40 1
31.33 9 15 40 1
31.335 9 15 40 1
31.34 9 15 40 1
31.345 9 15 40 1
31.35 9 15 40 1
31.355 9 15 40 1
31.36 9 15 40 1
31.365 9 15 40 1
31.37 9 15 40 1
31.375 9 15 40 1
31.38 9 15 40 1
31.385 9 15 40 1
31.39 9 15 40 1
31.395 9 15 40 1
31.4 9 15 40 1
31.405 9 15 40 1
31.41 9 15 40 1
31.415 9 15 40 1
31.42 9 15 40 1
31.425 9 15 40 1
31.43 9 15 40 1
31.435 9 15 40 1
31.44 9 15 40 1
31.445 9 15 40 1
31.45 9 15 40 1
31.455 9 15 40 1
31.46 9 15 40 1
31.465 9 15 40 1
31.47 9 15 40 1
31.475 9 15 40 1
31.48 9 15 40 1
31.485 9 15 40 1
31.49 9 15 40 1
31.495 9 15 40 1
31.5 9 15 40 1
31.505 9 15 40 1
31.51 9 15 40 1
31.515 9 15 40 1
31.52 9 15 40 1
31.525 9 15 40 1
31.53 9 15 40 1
31.535 9 15 40 1
31.54 9 15 40 1
31.545 9 15 40 1
31.55 9 15 40 1
31.555 9 15 40 1
31.56 9 15 40 1
31.565 9 15 40 1
31.57 9 15 40 1
31.575 9 15 40 1
31.58 9 15 40 1
31.585 9 15 40 1
31.59 9 15 40 1
31.595 9 15 40 1
31.6 9 15 40 1
31.605 9 15 40 1
31.61 9 15 40 1
31.615 9 15 40 1
31.62 9 15 40 1
31.625 9 15 40 1
31.63 9 15 40 1
31.635 9 15 40 1
31.64 9 15 40 1
31.645 9 15 40 1
31.65 9 15 40 1
31.655 9 15 40 1
31.66 9 15 40 1
31.665 9 15 40 1
31.67 9 15 40 1
31.675 9 15 40 1
31.68 9 15 40 1
31.685 9 15 40 1
31.69 9 15 40 1
31.695 9 15 40 1
31.7 9 15 40 1
31.705 9 15 40 1
31.71 9 15 40 1
31.715 9 15 40 1
31.72 9 15 40 1
31.725 9 15 40 1
31.73 9 15 40 1
31.735 9 15 40 1
31.74 9 15 40 1
31.745 9 15 40 1
31.75 9 15 40 1
31.755 9 15 40 1
31.76 9 15 40 1
31.765 9 15 40 1
31.77 9 15 40 1
31.775 9 15 40 1
31.78 9 15 40 1
31.785 9 15 40 1
31.79 9 15 40 1
31.795 9 15 40 1
31.8 9 15 40 1
31.805 9 15 40 1
31.81 9 15 40 1
31.815 9 15 40 1
31.82 9 15 40 1
31.825 9 15 40 1
31.83 9 15 40 1
31.835 9 15 40 1
31.84 9 15 40 1
31.845 9 15 40 1
31.85 9 15 40 1
31.855 9 15 40 1
31.86 9 15 40 1
31.865 9 15 40 1
31.87 9 15 40 1
31.875 9 15 40 1
31.88 9 15 40 1
31.885 9 15 40 1
31.89 9 15 40 1
31.895 9 15 40 1
31.9 9 15 40 1
31.905 9 15 40 1
31.91 9 15 40 1
31.915 9 15 40 1
31.92 9 15 40 1
31.925 9 15 40 1
31.93 9 15 40 1
31.935 9 15 40 1
31.94 9 15 40 1
31.945 9 15 40 1
31.95 9 15 40 1
31.955 9 15 40 1
31.96 9 15 40 1
31.965 9 15 40 1
31.97 9 15 40 1
31.975 9 15 40 1
31.98 9 15 40 1
31.985 9 15 40 1
31.99 9 15 40 1
31.995 9 15 40 1
32 9 15 40 1
32.005 9 15 40 1
32.01 9 15 40 1
32.015 9 15 40 1
32.02 9 15 40 1
32.025 9 15 40 1
32.03 9 15 40 1
32.035 9 15 40 1
32.04 9 15 40 1
32.045 9 15 40 1
32.05 9 15 40 1
32.055 9 15 40 1
32.06 9 15 40 1
32.065 9 15 40 1
32.07 9 15 40 1
32.075 9 15 40 1
32.08 9 15 40 1
32.085 9 15 40 1
32.09 9 15 40 1
32.095 9 15 40 1
32.1 9 15 40 1
32.105 9 15 40 1
32.11 9 15 40 1
32.115 9 15 40 1
32.12 9 15 40 1
32.125 9 15 40 1
32.13 9 15 40 1
32.135 9 15 40 1
32.14 9 15 40 1
32.145 9 15 40 1
32.15 9 15 40 1
32.155 9 15 40 1
32.16 9 15 40 1
32.165 9 15 40 1
32.17 9 15 40 1
32.175 9 15 40 1
32.18 9 15 40 1
32.185 9 15 40 1
32.19 9 15 40 1
32.195 9 15 40 1
32.2 9 15 40 1
32.205 9 15 40 1
32.21 9 15 40 1
32.215 9 15 40 1
32.22 9 15 40 1
32.225 9 15 40 1
32.23 9 15 40 1
32.235 9 15 40 1
32.24 9 15 40 1
32.245 9 15 40 1
32.25 9 15 40 1
32.255 9 15 40 1
32.26 9 15 40 1
32.265 9 15 40 1
32.27 9 15 40 1
32.275 9 15 40 1
32.28 9 15 40 1
32.285 9 15 40 1
32.29 9 15 40 1
32.295 9 15 40 1
32.3 9 15 40 1
32.305 9 15 40 1
32.31 9 15 40 1
32.315 9 15 40 1
32.32 9 15 40 1
32.325 9 15 40 1
32.33 9 15 40 1
32.335 9 15 40 1
32.34 9 15 40 1
32.345 9 15 40 1
32.35 9 15 40 1
32.355 9 15 40 1
32.36 9 15 40 1
32.365 9 15 40 1
32.37 9 15 40 1
32.375 9 15 40 1
32.38 9 15 40 1
32.385 9 15 40 1
32.39 9 15 40 1
32.395 9 15 40 1
32.4 9 15 40 1
32.405 9 15 40 1
32.41 9 15 40 1
32.415 9 15 40 1
32.42 9 15 40 1
32.425 9 15 40 1
32.43 9 15 40 1
32.435 9 15 40 1
32.44 9 15 40 1
32.445 9 15 40 1
32.45 9 15 40 1
32.455 9 15 40 1
32.46 9 15 40 1
32.465 9 15 40 1
32.47 9 15 40 1
32.475 9 15 40 1
32.48 9 15 40 1
32.485 9 15 40 1
32.49 9 15 40 1
32.495 9 15 40 1
32.5 9 15 40 1
32.505 9 15 40 1
32.51 9 15 40 1
32.515 9 15 40 1
32.52 9 15 40 1
32.525 9 15 40 1
32.53 9 15 40 1
32.535 9 15 40 1
32.54 9 15 40 1
32.545 9 15 40 1
32.55 9 15 40 1
32.555 9 15 40 1
32.56 9 15 40 1
32.565 9 15 40 1
32.57 9 15 40 1
32.575 9 15 40 1
32.58 9 15 40 1
32.585 9 15 40 1
32.59 9 15 40 1
32.595 9 15 40 1
32.6 9 15 40 1
32.605 9 15 40 1
32.61 9 15 40 1
32.615 9 15 40 1
32.62 9 15 40 1
32.625 9 15 40 1
32.63 9 15 40 1
32.635 9 15 40 1
32.64 9 15 40 1
32.645 9 15 40 1
32.65 9 15 40 1
32.655 9 15 40 1
32.66 9 15 40 1
32.665 9 15 40 1
32.67 9 15 40 1
32.675 9 15 40 1
32.68 9 15 40 1
32.685 9 15 40 1
32.69 9 15 40 1
32.695 9 15 40 1
32.7 9 15 40 1
32.705 9 15 40 1
32.71 9 15 40 1
32.715 9 15 40 1
32.72 9 15 40 1
32.725 9 15 40 1
32.73 9 15 40 1
32.735 9 15 40 1
32.74 9 15 40 1
32.745 9 15 40 1
32.75 9 15 40 1
32.755 9 15 40 1
32.76 9 15 40 1
32.765 9 15 40 1
32.77 9 15 40 1
32.775 9 15 40 1
32.78 9 15 40 1
32.785 9 15 40 1
32.79 9 15 40 1
32.795 9 15 40 1
32.8 9 15 40 1
32.805 9 15 40 1
32.81 9 15 40 1
32.815 9 15 40 1
32.82 9 15 40 1
32.825 9 15 40 1
32.83 9 15 40 1
32.835 9 15 40 1
32.84 9 15 40 1
32.845 9 15 40 1
32.85 9 15 40 1
32.855 9 15 40 1
32.86 9 15 40 1
32.865 9 15 40 1
32.87 9 15 40 1
32.875 9 15 40 1
32.88 9 15 40 1
32.885 9 15 40 1
32.89 9 15 40 1
32.895 9 15 40 1
32.9 9 15 40 1
32.905 9 15 40 1
32.91 9 15 40 1
32.915 9 15 40 1
32.92 9 15 40 1
32.925 9 15 40 1
32.93 9 15 40 1
32.935 9 15 40 1
32.94 9 15 40 1
32.945 9 15 40 1
32.95 9 15 40 1
32.955 9 15 40 1
32.96 9 15 40 1
32.965 9 15 40 1
32.97 9 15 40 1
32.975 9 15 40 1
32.98 9 15 40 1
32.985 9 15 40 1
32.99 9 15 40 1
32.995 9 15 40 1
33 9 15 40 1
33.005 9 15 40 1
33.01 9 15 40 1
33.015 9 15 40 1
33.02 9 15 40 1
33.025 9 15 40 1
33.03 9 15 40 1
33.035 9 15 40 1
33.04 9 15 40 1
33.045 9 15 40 1
33.05 9 15 40 1
33.055 9 15 40 1
33.06 9 15 40 1
33.065 9 15 40 1
33.07 9 15 40 1
33.075 9 15 40 1
33.08 9 15 40 1
33.085 9 15 40 1
33.09 9 15 40 1
33.095 9 15 40 1
33.1 9 15 40 1
33.105 9 15 40 1
33.11 9 15 40 1
33.115 9 15 40 1
33.12 9 15 40 1
